"state_abbrev","plan_type","age_category","premium_range","contract_year","seq_id","language_id"
"NJ","19","6","Information Not Available","2016","53122","1"
"NJ","19","6","Información No Disponible","2016","53122","2"
"NJ","20","1","Information Not Available","2016","53123","1"
"NJ","20","1","Información No Disponible","2016","53123","2"
"NJ","20","2","Information Not Available","2016","53124","1"
"NJ","20","2","Información No Disponible","2016","53124","2"
"NJ","20","3","Information Not Available","2016","53125","1"
"NJ","20","3","Información No Disponible","2016","53125","2"
"NJ","20","4","Information Not Available","2016","53126","1"
"NJ","20","4","Información No Disponible","2016","53126","2"
"NJ","20","5","Information Not Available","2016","53127","1"
"NJ","20","5","Información No Disponible","2016","53127","2"
"NJ","20","6","Information Not Available","2016","53128","1"
"NJ","20","6","Información No Disponible","2016","53128","2"
"NJ","39","1","Information Not Available","2016","53153","1"
"NJ","39","1","Información No Disponible","2016","53153","2"
"NJ","39","2","$54 - $124","2016","53154","1"
"NJ","39","2","$54 - $124","2016","53154","2"
"NJ","39","3","Information Not Available","2016","53155","1"
"NJ","39","3","Información No Disponible","2016","53155","2"
"NJ","39","4","Information Not Available","2016","53156","1"
"NJ","39","4","Información No Disponible","2016","53156","2"
"NJ","39","5","Information Not Available","2016","53157","1"
"NJ","39","5","Información No Disponible","2016","53157","2"
"NJ","39","6","Information Not Available","2016","53158","1"
"NJ","39","6","Información No Disponible","2016","53158","2"
"NJ","40","1","Information Not Available","2016","53159","1"
"NJ","40","1","Información No Disponible","2016","53159","2"
"NJ","40","2","$79 - $149","2016","53160","1"
"NJ","40","2","$79 - $149","2016","53160","2"
"NJ","40","3","Information Not Available","2016","53161","1"
"NJ","40","3","Información No Disponible","2016","53161","2"
"NJ","40","4","Information Not Available","2016","53162","1"
"NJ","40","4","Información No Disponible","2016","53162","2"
"NJ","40","5","Information Not Available","2016","53163","1"
"NJ","40","5","Información No Disponible","2016","53163","2"
"NJ","40","6","Information Not Available","2016","53164","1"
"NJ","40","6","Información No Disponible","2016","53164","2"
"NJ","41","1","Information Not Available","2016","53165","1"
"NJ","41","1","Información No Disponible","2016","53165","2"
"NJ","41","2","Information Not Available","2016","53166","1"
"NJ","41","2","Información No Disponible","2016","53166","2"
"NJ","41","3","Information Not Available","2016","53167","1"
"NJ","41","3","Información No Disponible","2016","53167","2"
"NJ","41","4","Information Not Available","2016","53168","1"
"NJ","41","4","Información No Disponible","2016","53168","2"
"NJ","41","5","Information Not Available","2016","53169","1"
"NJ","41","5","Información No Disponible","2016","53169","2"
"NJ","41","6","Information Not Available","2016","53170","1"
"TN","13","1","$220 - $255","2016","55097","1"
"TN","13","1","$220 - $255","2016","55097","2"
"TN","13","2","$80 - $98","2016","55098","1"
"TN","13","2","$80 - $98","2016","55098","2"
"TN","13","3","$80 - $98","2016","55099","1"
"TN","13","3","$80 - $98","2016","55099","2"
"TN","13","4","$80 - $98","2016","55100","1"
"TN","13","4","$80 - $98","2016","55100","2"
"TN","13","5","$80 - $98","2016","55101","1"
"TN","13","5","$80 - $98","2016","55101","2"
"TN","13","6","$80 - $98","2016","55102","1"
"TN","13","6","$80 - $98","2016","55102","2"
"TN","14","1","$224 - $260","2016","55103","1"
"TN","14","1","$224 - $260","2016","55103","2"
"TN","14","2","$85 - $99","2016","55104","1"
"TN","14","2","$85 - $99","2016","55104","2"
"TN","14","3","$85 - $99","2016","55105","1"
"TN","14","3","$85 - $99","2016","55105","2"
"TN","14","4","$85 - $99","2016","55106","1"
"TN","14","4","$85 - $99","2016","55106","2"
"TN","14","5","$85 - $99","2016","55107","1"
"TN","14","5","$85 - $99","2016","55107","2"
"TN","14","6","$85 - $99","2016","55108","1"
"TN","14","6","$85 - $99","2016","55108","2"
"TN","15","1","$112 - $314","2016","55109","1"
"TN","15","1","$112 - $314","2016","55109","2"
"TN","15","2","$103 - $120","2016","55110","1"
"TN","15","2","$103 - $120","2016","55110","2"
"TN","15","3","$103 - $120","2016","55111","1"
"TN","15","3","$103 - $120","2016","55111","2"
"TN","15","4","$103 - $120","2016","55112","1"
"TN","15","4","$103 - $120","2016","55112","2"
"TN","15","5","$103 - $120","2016","55113","1"
"TN","15","5","$103 - $120","2016","55113","2"
"TN","15","6","$103 - $120","2016","55114","1"
"TN","15","6","$103 - $120","2016","55114","2"
"TN","16","1","$239 - $247","2016","55115","1"
"TN","16","1","$239 - $247","2016","55115","2"
"TN","16","2","$98 - $116","2016","55116","1"
"TN","16","2","$98 - $116","2016","55116","2"
"TN","16","3","$98 - $247","2016","55117","1"
"TN","16","3","$98 - $247","2016","55117","2"
"TN","16","4","$98 - $247","2016","55118","1"
"TN","16","4","$98 - $247","2016","55118","2"
"TN","16","5","$98 - $247","2016","55119","1"
"TN","16","5","$98 - $247","2016","55119","2"
"TN","16","6","$98 - $247","2016","55120","1"
"TN","16","6","$98 - $247","2016","55120","2"
"TN","18","1","$113 - $403","2016","55127","1"
"TN","18","1","$113 - $403","2016","55127","2"
"TN","18","2","$103 - $138","2016","55128","1"
"TN","18","2","$103 - $138","2016","55128","2"
"TN","18","3","$103 - $138","2016","55129","1"
"TN","18","3","$103 - $138","2016","55129","2"
"TN","18","4","$103 - $138","2016","55130","1"
"TN","18","4","$103 - $138","2016","55130","2"
"TN","18","5","$103 - $138","2016","55131","1"
"TN","18","5","$103 - $138","2016","55131","2"
"TN","18","6","$103 - $138","2016","55132","1"
"TN","18","6","$103 - $138","2016","55132","2"
"TN","19","1","Information Not Available","2016","55133","1"
"TN","19","1","Información No Disponible","2016","55133","2"
"TN","19","2","Information Not Available","2016","55134","1"
"TN","19","2","Información No Disponible","2016","55134","2"
"TN","19","3","Information Not Available","2016","55135","1"
"TN","19","3","Información No Disponible","2016","55135","2"
"TN","19","4","Information Not Available","2016","55136","1"
"TN","19","4","Información No Disponible","2016","55136","2"
"TN","19","5","Information Not Available","2016","55137","1"
"TN","19","5","Información No Disponible","2016","55137","2"
"TN","19","6","Information Not Available","2016","55138","1"
"TN","19","6","Información No Disponible","2016","55138","2"
"TN","20","1","$241 - $337","2016","55139","1"
"TN","20","1","$241 - $337","2016","55139","2"
"TN","20","2","$85 - $124","2016","55140","1"
"TN","20","2","$85 - $124","2016","55140","2"
"TN","20","3","$85 - $124","2016","55141","1"
"TN","20","3","$85 - $124","2016","55141","2"
"TN","20","4","$85 - $124","2016","55142","1"
"TN","20","4","$85 - $124","2016","55142","2"
"NM","7","3","$35 - $74","2016","53215","2"
"NM","7","4","$41 - $88","2016","53216","1"
"NM","7","4","$41 - $88","2016","53216","2"
"NM","7","5","$47 - $100","2016","53217","1"
"NM","7","5","$47 - $100","2016","53217","2"
"NM","7","6","$47 - $100","2016","53218","1"
"NM","7","6","$47 - $100","2016","53218","2"
"NM","8","1","$133 - $334","2016","53219","1"
"NM","8","1","$133 - $334","2016","53219","2"
"NM","8","2","$91 - $171","2016","53220","1"
"NM","8","2","$91 - $171","2016","53220","2"
"NM","8","3","$108 - $197","2016","53221","1"
"NM","8","3","$108 - $197","2016","53221","2"
"NM","8","4","$129 - $232","2016","53222","1"
"NM","8","4","$129 - $232","2016","53222","2"
"NM","8","5","$146 - $278","2016","53223","1"
"NM","8","5","$146 - $278","2016","53223","2"
"NM","8","6","$146 - $278","2016","53224","1"
"NM","8","6","$146 - $278","2016","53224","2"
"NM","13","1","Information Not Available","2016","53249","1"
"NM","13","1","Información No Disponible","2016","53249","2"
"NM","13","2","Information Not Available","2016","53250","1"
"NM","13","2","Información No Disponible","2016","53250","2"
"NM","13","3","Information Not Available","2016","53251","1"
"NM","13","3","Información No Disponible","2016","53251","2"
"NM","13","4","Information Not Available","2016","53252","1"
"NM","13","4","Información No Disponible","2016","53252","2"
"NM","13","5","Information Not Available","2016","53253","1"
"NM","13","5","Información No Disponible","2016","53253","2"
"NM","13","6","Information Not Available","2016","53254","1"
"NM","13","6","Información No Disponible","2016","53254","2"
"NM","14","1","Information Not Available","2016","53255","1"
"NM","14","1","Información No Disponible","2016","53255","2"
"NM","14","2","Information Not Available","2016","53256","1"
"NM","14","2","Información No Disponible","2016","53256","2"
"NM","14","3","Information Not Available","2016","53257","1"
"NM","14","3","Información No Disponible","2016","53257","2"
"NM","14","4","Information Not Available","2016","53258","1"
"NM","14","4","Información No Disponible","2016","53258","2"
"NM","14","5","Information Not Available","2016","53259","1"
"NM","14","5","Información No Disponible","2016","53259","2"
"NM","14","6","Information Not Available","2016","53260","1"
"NM","14","6","Información No Disponible","2016","53260","2"
"NM","15","1","Information Not Available","2016","53261","1"
"NM","15","1","Información No Disponible","2016","53261","2"
"NM","15","2","Information Not Available","2016","53262","1"
"NM","15","2","Información No Disponible","2016","53262","2"
"NM","15","3","Information Not Available","2016","53263","1"
"NM","15","3","Información No Disponible","2016","53263","2"
"NM","15","4","Information Not Available","2016","53264","1"
"NM","15","4","Información No Disponible","2016","53264","2"
"NM","15","5","Information Not Available","2016","53265","1"
"NM","15","5","Información No Disponible","2016","53265","2"
"NM","15","6","Information Not Available","2016","53266","1"
"NM","15","6","Información No Disponible","2016","53266","2"
"NM","16","1","Information Not Available","2016","53267","1"
"NM","16","1","Información No Disponible","2016","53267","2"
"NM","16","2","Information Not Available","2016","53268","1"
"NM","16","2","Información No Disponible","2016","53268","2"
"NM","16","3","Information Not Available","2016","53269","1"
"NM","16","3","Información No Disponible","2016","53269","2"
"NM","16","4","Information Not Available","2016","53270","1"
"NM","16","4","Información No Disponible","2016","53270","2"
"NM","16","5","Information Not Available","2016","53271","1"
"NM","16","5","Información No Disponible","2016","53271","2"
"NM","16","6","Information Not Available","2016","53272","1"
"NM","16","6","Información No Disponible","2016","53272","2"
"PA","7","5","$57 - $111","2016","54225","2"
"PA","7","6","$57 - $111","2016","54226","1"
"PA","7","6","$57 - $111","2016","54226","2"
"PA","8","1","Information Not Available","2016","54227","1"
"PA","8","1","Información No Disponible","2016","54227","2"
"PA","8","2","$108 - $195","2016","54228","1"
"PA","8","2","$108 - $195","2016","54228","2"
"PA","8","3","$126 - $233","2016","54229","1"
